;地图编号	X坐标	Y坐标	怪物名	范围	数量	间隔(分钟)	集中率(0-100)	名字颜色	是否为内功怪物(0,1)	国家ID	怪物能否攻击同国家的人	不同国家的怪物能否相互攻击	怪物能否被同国家的人来攻击			
D001	40	347	骷髅战士	15	2	15	0	246	0	0	0	0	0			
D001	86	357	山洞蝙蝠	15	2	15	0	246	0	0	0	0	0			
D001	86	357	蝎子	15	2	15	0	246	0	0	0	0	0			
D001	86	357	洞蛆	15	2	15	0	246	0	0	0	0	0			
D001	86	357	骷髅	15	2	15	0	246	0	0	0	0	0			
D001	86	357	骷髅战士	15	2	15	0	246	0	0	0	0	0			
D001	166	356	山洞蝙蝠	15	2	15	0	246	0	0	0	0	0			
D001	166	356	蝎子	15	2	15	0	246	0	0	0	0	0			
D001	166	356	洞蛆	15	2	15	0	246	0	0	0	0	0			
D001	166	356	骷髅	15	2	15	0	246	0	0	0	0	0			
D001	166	356	骷髅战士	15	2	15	0	246	0	0	0	0	0			
D001	256	356	山洞蝙蝠	15	2	15	0	246	0	0	0	0	0			
D001	256	356	蝎子	15	2	15	0	246	0	0	0	0	0			
D001	256	356	洞蛆	15	2	15	0	246	0	0	0	0	0			
D001	256	356	骷髅	15	2	15	0	246	0	0	0	0	0			
D001	256	356	骷髅战士	15	2	15	0	246	0	0	0	0	0			
D001	336	365	山洞蝙蝠	15	2	15	0	246	0	0	0	0	0			
D001	336	365	蝎子	15	2	15	0	246	0	0	0	0	0			
D001	336	365	洞蛆	15	2	15	0	246	0	0	0	0	0			
D001	336	365	骷髅	15	2	15	0	246	0	0	0	0	0			
D001	336	365	骷髅战士	15	2	15	0	246	0	0	0	0	0			
D001	50	247	山洞蝙蝠	15	2	15	0	246	0	0	0	0	0			
D001	50	247	蝎子	15	2	15	0	246	0	0	0	0	0			
D001	50	247	洞蛆	15	2	15	0	246	0	0	0	0	0			
D001	50	247	骷髅	15	2	15	0	246	0	0	0	0	0			
D001	50	247	骷髅战士	15	2	15	0	246	0	0	0	0	0			
D001	38	180	山洞蝙蝠	15	2	15	0	246	0	0	0	0	0			
D001	38	180	蝎子	15	2	15	0	246	0	0	0	0	0			
D001	38	180	洞蛆	15	2	15	0	246	0	0	0	0	0			
D001	38	180	骷髅	15	2	15	0	246	0	0	0	0	0			
D001	38	180	骷髅战士	15	2	15	0	246	0	0	0	0	0			
D001	34	96	山洞蝙蝠	15	2	15	0	246	0	0	0	0	0			
D001	34	96	蝎子	15	2	15	0	246	0	0	0	0	0			
D001	34	96	洞蛆	15	2	15	0	246	0	0	0	0	0			
D001	34	96	骷髅	15	2	15	0	246	0	0	0	0	0			
D001	34	96	骷髅战士	15	2	15	0	246	0	0	0	0	0			
D001	114	293	山洞蝙蝠	15	2	15	0	246	0	0	0	0	0			
D001	114	293	蝎子	15	2	15	0	246	0	0	0	0	0			
D001	114	293	洞蛆	15	2	15	0	246	0	0	0	0	0			
D001	114	293	骷髅	15	2	15	0	246	0	0	0	0	0			
D001	114	293	骷髅战士	15	2	15	0	246	0	0	0	0	0			
D001	94	228	山洞蝙蝠	15	2	15	0	246	0	0	0	0	0			
D001	94	228	蝎子	15	2	15	0	246	0	0	0	0	0			
D001	94	228	洞蛆	15	2	15	0	246	0	0	0	0	0			
D001	94	228	骷髅	15	2	15	0	246	0	0	0	0	0			
D001	94	228	骷髅战士	15	2	15	0	246	0	0	0	0	0			
D001	101	134	山洞蝙蝠	15	2	15	0	246	0	0	0	0	0			
D001	101	134	蝎子	15	2	15	0	246	0	0	0	0	0			
D001	101	134	洞蛆	15	2	15	0	246	0	0	0	0	0			
D001	101	134	骷髅	15	2	15	0	246	0	0	0	0	0			
D001	101	134	骷髅战士	15	2	15	0	246	0	0	0	0	0			
D001	94	50	山洞蝙蝠	15	2	15	0	246	0	0	0	0	0			
D001	94	50	蝎子	15	2	15	0	246	0	0	0	0	0			
D001	94	50	洞蛆	15	2	15	0	246	0	0	0	0	0			
D001	94	50	骷髅	15	2	15	0	246	0	0	0	0	0			
D001	94	50	骷髅战士	15	2	15	0	246	0	0	0	0	0			
D001	134	68	山洞蝙蝠	15	2	15	0	246	0	0	0	0	0			
D001	134	68	蝎子	15	2	15	0	246	0	0	0	0	0			
D001	134	68	洞蛆	15	2	15	0	246	0	0	0	0	0			
D001	134	68	骷髅	15	2	15	0	246	0	0	0	0	0			
D001	134	68	骷髅战士	15	2	15	0	246	0	0	0	0	0			
D001	183	252	山洞蝙蝠	15	2	15	0	246	0	0	0	0	0			
D001	183	252	蝎子	15	2	15	0	246	0	0	0	0	0			
D001	183	252	洞蛆	15	2	15	0	246	0	0	0	0	0			
D001	183	252	骷髅	15	2	15	0	246	0	0	0	0	0			
D001	183	252	骷髅战士	15	2	15	0	246	0	0	0	0	0			
D001	157	201	山洞蝙蝠	15	2	15	0	246	0	0	0	0	0			
D001	157	201	蝎子	15	2	15	0	246	0	0	0	0	0			
D001	157	201	洞蛆	15	2	15	0	246	0	0	0	0	0			
D001	157	201	骷髅	15	2	15	0	246	0	0	0	0	0			
D001	157	201	骷髅战士	15	2	15	0	246	0	0	0	0	0			
D001	192	120	山洞蝙蝠	15	2	15	0	246	0	0	0	0	0			
D001	192	120	蝎子	15	2	15	0	246	0	0	0	0	0			
D001	192	120	洞蛆	15	2	15	0	246	0	0	0	0	0			
D001	192	120	骷髅	15	2	15	0	246	0	0	0	0	0			
D001	192	120	骷髅战士	15	2	15	0	246	0	0	0	0	0			
D001	197	50	山洞蝙蝠	15	2	15	0	246	0	0	0	0	0			
D001	197	50	蝎子	15	2	15	0	246	0	0	0	0	0			
D001	197	50	洞蛆	15	2	15	0	246	0	0	0	0	0			
D001	197	50	骷髅	15	2	15	0	246	0	0	0	0	0			
D001	197	50	骷髅战士	15	2	15	0	246	0	0	0	0	0			
D001	245	87	山洞蝙蝠	15	2	15	0	246	0	0	0	0	0			
D001	245	87	蝎子	15	2	15	0	246	0	0	0	0	0			
D001	245	87	洞蛆	15	2	15	0	246	0	0	0	0	0			
D001	245	87	骷髅	15	2	15	0	246	0	0	0	0	0			
D001	245	87	骷髅战士	15	2	15	0	246	0	0	0	0	0			
D001	245	154	山洞蝙蝠	15	2	15	0	246	0	0	0	0	0			
D001	245	154	蝎子	15	2	15	0	246	0	0	0	0	0			
D001	245	154	洞蛆	15	2	15	0	246	0	0	0	0	0			
D001	245	154	骷髅	15	2	15	0	246	0	0	0	0	0			
D001	245	154	骷髅战士	15	2	15	0	246	0	0	0	0	0			
D001	245	256	山洞蝙蝠	15	2	15	0	246	0	0	0	0	0			
D001	245	256	蝎子	15	2	15	0	246	0	0	0	0	0			
D001	245	256	洞蛆	15	2	15	0	246	0	0	0	0	0			
D001	245	256	骷髅	15	2	15	0	246	0	0	0	0	0			
D001	245	256	骷髅战士	15	2	15	0	246	0	0	0	0	0			
D001	298	136	山洞蝙蝠	15	2	15	0	246	0	0	0	0	0			
D001	298	136	蝎子	15	2	15	0	246	0	0	0	0	0			
D001	298	136	洞蛆	15	2	15	0	246	0	0	0	0	0			
D001	298	136	骷髅	15	2	15	0	246	0	0	0	0	0			
D001	298	136	骷髅战士	15	2	15	0	246	0	0	0	0	0			
D001	362	45	山洞蝙蝠	15	2	15	0	246	0	0	0	0	0			
D001	362	45	蝎子	15	2	15	0	246	0	0	0	0	0			
D001	362	45	洞蛆	15	2	15	0	246	0	0	0	0	0			
D001	362	45	骷髅	15	2	15	0	246	0	0	0	0	0			
D001	362	45	骷髅战士	15	2	15	0	246	0	0	0	0	0			
D001	372	88	山洞蝙蝠	15	2	15	0	246	0	0	0	0	0			
D001	372	88	蝎子	15	2	15	0	246	0	0	0	0	0			
D001	372	88	洞蛆	15	2	15	0	246	0	0	0	0	0			
D001	372	88	骷髅	15	2	15	0	246	0	0	0	0	0			
D001	372	88	骷髅战士	15	2	15	0	246	0	0	0	0	0			
D001	360	154	山洞蝙蝠	15	2	15	0	246	0	0	0	0	0			
D001	360	154	蝎子	15	2	15	0	246	0	0	0	0	0			
D001	360	154	洞蛆	15	2	15	0	246	0	0	0	0	0			
D001	360	154	骷髅	15	2	15	0	246	0	0	0	0	0			
D001	360	154	骷髅战士	15	2	15	0	246	0	0	0	0	0			
D001	363	224	山洞蝙蝠	15	2	15	0	246	0	0	0	0	0			
D001	363	224	蝎子	15	2	15	0	246	0	0	0	0	0			
D001	363	224	洞蛆	15	2	15	0	246	0	0	0	0	0			
D001	363	224	骷髅	15	2	15	0	246	0	0	0	0	0			
D001	363	224	骷髅战士	15	2	15	0	246	0	0	0	0	0			
D001	296	292	山洞蝙蝠	15	2	15	0	246	0	0	0	0	0			
D001	296	292	蝎子	15	2	15	0	246	0	0	0	0	0			
D001	296	292	洞蛆	15	2	15	0	246	0	0	0	0	0			
D001	296	292	骷髅	15	2	15	0	246	0	0	0	0	0			
D001	296	292	骷髅战士	15	2	15	0	246	0	0	0	0	0			
																
;兽人古墓二层																
D002	200	200	山洞蝙蝠	200	40	60	0	246	0	0	0	0	0			
D002	200	200	洞蛆	200	40	60	0	246	0	0	0	0	0			
D002	200	200	骷髅	200	40	60	0	246	0	0	0	0	0			
D002	200	200	掷斧骷髅	200	40	60	0	246	0	0	0	0	0			
D002	200	200	骷髅战士	200	40	60	0	246	0	0	0	0	0			
D002	200	200	骷髅战将	200	40	60	0	246	0	0	0	0	0			
D002	200	200	山洞蝙蝠0	200	3	60	0	246	0	0	0	0	0			
D002	200	200	骷髅0	200	3	60	0	246	0	0	0	0	0			
D002	200	200	掷斧骷髅0	200	3	60	0	246	0	0	0	0	0			
D002	200	200	骷髅战士0	200	3	60	0	246	0	0	0	0	0			
D002	300	150	骷髅精灵	5	1	60	0	249	0	0	0	0	0			
D002	290	280	骷髅精灵	5	1	60	0	249	0	0	0	0	0			
D002	80	240	骷髅精灵	5	1	60	0	249	0	0	0	0	0			
D002	200	85	骷髅精灵	5	1	60	0	249	0	0	0	0	0			
D002	200	200	骷髅精灵	5	1	60	0	249	0	0	0	0	0			
D002	200	200	骷髅精灵	200	1	60	0	249	0	0	0	0	0			
D002	42	338	山洞蝙蝠	15	2	15	0	246	0	0	0	0	0			
D002	42	338	洞蛆	15	2	15	0	246	0	0	0	0	0			
D002	42	338	骷髅	15	2	15	0	246	0	0	0	0	0			
D002	42	338	掷斧骷髅	15	2	15	0	246	0	0	0	0	0			
D002	42	338	骷髅战士	15	2	15	0	246	0	0	0	0	0			
D002	42	338	骷髅战将	15	2	15	0	246	0	0	0	0	0			
D002	74	290	山洞蝙蝠	15	2	15	0	246	0	0	0	0	0			
D002	74	290	洞蛆	15	2	15	0	246	0	0	0	0	0			
D002	74	290	骷髅	15	2	15	0	246	0	0	0	0	0			
D002	74	290	掷斧骷髅	15	2	15	0	246	0	0	0	0	0			
D002	74	290	骷髅战士	15	2	15	0	246	0	0	0	0	0			
D002	74	290	骷髅战将	15	2	15	0	246	0	0	0	0	0			
D002	76	247	山洞蝙蝠	15	2	15	0	246	0	0	0	0	0			
D002	76	247	洞蛆	15	2	15	0	246	0	0	0	0	0			
D002	76	247	骷髅	15	2	15	0	246	0	0	0	0	0			
D002	76	247	掷斧骷髅	15	2	15	0	246	0	0	0	0	0			
D002	76	247	骷髅战士	15	2	15	0	246	0	0	0	0	0			
D002	76	247	骷髅战将	15	2	15	0	246	0	0	0	0	0			
D002	91	142	山洞蝙蝠	15	2	15	0	246	0	0	0	0	0			
D002	91	142	洞蛆	15	2	15	0	246	0	0	0	0	0			
D002	91	142	骷髅	15	2	15	0	246	0	0	0	0	0			
D002	91	142	掷斧骷髅	15	2	15	0	246	0	0	0	0	0			
D002	91	142	骷髅战士	15	2	15	0	246	0	0	0	0	0			
D002	91	142	骷髅战将	15	2	15	0	246	0	0	0	0	0			
D002	129	103	山洞蝙蝠	15	2	15	0	246	0	0	0	0	0			
D002	129	103	洞蛆	15	2	15	0	246	0	0	0	0	0			
D002	129	103	骷髅	15	2	15	0	246	0	0	0	0	0			
D002	129	103	掷斧骷髅	15	2	15	0	246	0	0	0	0	0			
D002	129	103	骷髅战士	15	2	15	0	246	0	0	0	0	0			
D002	129	103	骷髅战将	15	2	15	0	246	0	0	0	0	0			
D002	138	218	山洞蝙蝠	15	2	15	0	246	0	0	0	0	0			
D002	138	218	洞蛆	15	2	15	0	246	0	0	0	0	0			
D002	138	218	骷髅	15	2	15	0	246	0	0	0	0	0			
D002	138	218	掷斧骷髅	15	2	15	0	246	0	0	0	0	0			
D002	138	218	骷髅战士	15	2	15	0	246	0	0	0	0	0			
D002	138	218	骷髅战将	15	2	15	0	246	0	0	0	0	0			
D002	120	175	山洞蝙蝠	15	2	15	0	246	0	0	0	0	0			
D002	120	175	洞蛆	15	2	15	0	246	0	0	0	0	0			
D002	120	175	骷髅	15	2	15	0	246	0	0	0	0	0			
D002	120	175	掷斧骷髅	15	2	15	0	246	0	0	0	0	0			
D002	120	175	骷髅战士	15	2	15	0	246	0	0	0	0	0			
D002	120	175	骷髅战将	15	2	15	0	246	0	0	0	0	0			
D002	175	265	山洞蝙蝠	15	2	15	0	246	0	0	0	0	0			
D002	175	265	洞蛆	15	2	15	0	246	0	0	0	0	0			
D002	175	265	骷髅	15	2	15	0	246	0	0	0	0	0			
D002	175	265	掷斧骷髅	15	2	15	0	246	0	0	0	0	0			
D002	175	265	骷髅战士	15	2	15	0	246	0	0	0	0	0			
D002	175	265	骷髅战将	15	2	15	0	246	0	0	0	0	0			
D002	179	196	山洞蝙蝠	15	2	15	0	246	0	0	0	0	0			
D002	179	196	洞蛆	15	2	15	0	246	0	0	0	0	0			
D002	179	196	骷髅	15	2	15	0	246	0	0	0	0	0			
D002	179	196	掷斧骷髅	15	2	15	0	246	0	0	0	0	0			
D002	179	196	骷髅战士	15	2	15	0	246	0	0	0	0	0			
D002	179	196	骷髅战将	15	2	15	0	246	0	0	0	0	0			
D002	209	215	山洞蝙蝠	15	2	15	0	246	0	0	0	0	0			
D002	209	215	洞蛆	15	2	15	0	246	0	0	0	0	0			
D002	209	215	骷髅	15	2	15	0	246	0	0	0	0	0			
D002	209	215	掷斧骷髅	15	2	15	0	246	0	0	0	0	0			
D002	209	215	骷髅战士	15	2	15	0	246	0	0	0	0	0			
D002	209	215	骷髅战将	15	2	15	0	246	0	0	0	0	0			
D002	244	256	山洞蝙蝠	15	2	15	0	246	0	0	0	0	0			
D002	244	256	洞蛆	15	2	15	0	246	0	0	0	0	0			
D002	244	256	骷髅	15	2	15	0	246	0	0	0	0	0			
D002	244	256	掷斧骷髅	15	2	15	0	246	0	0	0	0	0			
D002	244	256	骷髅战士	15	2	15	0	246	0	0	0	0	0			
D002	244	256	骷髅战将	15	2	15	0	246	0	0	0	0	0			
D002	290	283	山洞蝙蝠	15	2	15	0	246	0	0	0	0	0			
D002	290	283	洞蛆	15	2	15	0	246	0	0	0	0	0			
D002	290	283	骷髅	15	2	15	0	246	0	0	0	0	0			
D002	290	283	掷斧骷髅	15	2	15	0	246	0	0	0	0	0			
D002	290	283	骷髅战士	15	2	15	0	246	0	0	0	0	0			
D002	290	283	骷髅战将	15	2	15	0	246	0	0	0	0	0			
D002	331	328	山洞蝙蝠	15	2	15	0	246	0	0	0	0	0			
D002	331	328	洞蛆	15	2	15	0	246	0	0	0	0	0			
D002	331	328	骷髅	15	2	15	0	246	0	0	0	0	0			
D002	331	328	掷斧骷髅	15	2	15	0	246	0	0	0	0	0			
D002	331	328	骷髅战士	15	2	15	0	246	0	0	0	0	0			
D002	331	328	骷髅战将	15	2	15	0	246	0	0	0	0	0			
D002	362	358	山洞蝙蝠	15	2	15	0	246	0	0	0	0	0			
D002	362	358	洞蛆	15	2	15	0	246	0	0	0	0	0			
D002	362	358	骷髅	15	2	15	0	246	0	0	0	0	0			
D002	362	358	掷斧骷髅	15	2	15	0	246	0	0	0	0	0			
D002	362	358	骷髅战士	15	2	15	0	246	0	0	0	0	0			
D002	362	358	骷髅战将	15	2	15	0	246	0	0	0	0	0			
D002	222	85	山洞蝙蝠	15	2	15	0	246	0	0	0	0	0			
D002	222	85	洞蛆	15	2	15	0	246	0	0	0	0	0			
D002	222	85	骷髅	15	2	15	0	246	0	0	0	0	0			
D002	222	85	掷斧骷髅	15	2	15	0	246	0	0	0	0	0			
D002	222	85	骷髅战士	15	2	15	0	246	0	0	0	0	0			
D002	222	85	骷髅战将	15	2	15	0	246	0	0	0	0	0			
D002	288	95	山洞蝙蝠	15	2	15	0	246	0	0	0	0	0			
D002	288	95	洞蛆	15	2	15	0	246	0	0	0	0	0			
D002	288	95	骷髅	15	2	15	0	246	0	0	0	0	0			
D002	288	95	掷斧骷髅	15	2	15	0	246	0	0	0	0	0			
D002	288	95	骷髅战士	15	2	15	0	246	0	0	0	0	0			
D002	288	95	骷髅战将	15	2	15	0	246	0	0	0	0	0			
D002	300	58	山洞蝙蝠	15	2	15	0	246	0	0	0	0	0			
D002	300	58	洞蛆	15	2	15	0	246	0	0	0	0	0			
D002	300	58	骷髅	15	2	15	0	246	0	0	0	0	0			
D002	300	58	掷斧骷髅	15	2	15	0	246	0	0	0	0	0			
D002	300	58	骷髅战士	15	2	15	0	246	0	0	0	0	0			
D002	300	58	骷髅战将	15	2	15	0	246	0	0	0	0	0			
D002	317	36	山洞蝙蝠	15	2	15	0	246	0	0	0	0	0			
D002	317	36	洞蛆	15	2	15	0	246	0	0	0	0	0			
D002	317	36	骷髅	15	2	15	0	246	0	0	0	0	0			
D002	317	36	掷斧骷髅	15	2	15	0	246	0	0	0	0	0			
D002	317	36	骷髅战士	15	2	15	0	246	0	0	0	0	0			
D002	317	36	骷髅战将	15	2	15	0	246	0	0	0	0	0			
D002	344	68	山洞蝙蝠	15	2	15	0	246	0	0	0	0	0			
D002	344	68	洞蛆	15	2	15	0	246	0	0	0	0	0			
D002	344	68	骷髅	15	2	15	0	246	0	0	0	0	0			
D002	344	68	掷斧骷髅	15	2	15	0	246	0	0	0	0	0			
D002	344	68	骷髅战士	15	2	15	0	246	0	0	0	0	0			
D002	344	68	骷髅战将	15	2	15	0	246	0	0	0	0	0			
D002	299	149	山洞蝙蝠	15	2	15	0	246	0	0	0	0	0			
D002	299	149	洞蛆	15	2	15	0	246	0	0	0	0	0			
D002	299	149	骷髅	15	2	15	0	246	0	0	0	0	0			
D002	299	149	掷斧骷髅	15	2	15	0	246	0	0	0	0	0			
D002	299	149	骷髅战士	15	2	15	0	246	0	0	0	0	0			
D002	299	149	骷髅战将	15	2	15	0	246	0	0	0	0	0			
D002	290	205	山洞蝙蝠	15	2	15	0	246	0	0	0	0	0			
D002	290	205	洞蛆	15	2	15	0	246	0	0	0	0	0			
D002	290	205	骷髅	15	2	15	0	246	0	0	0	0	0			
D002	290	205	掷斧骷髅	15	2	15	0	246	0	0	0	0	0			
D002	290	205	骷髅战士	15	2	15	0	246	0	0	0	0	0			
D002	290	205	骷髅战将	15	2	15	0	246	0	0	0	0	0			
D002	328	229	山洞蝙蝠	15	2	15	0	246	0	0	0	0	0			
D002	328	229	洞蛆	15	2	15	0	246	0	0	0	0	0			
D002	328	229	骷髅	15	2	15	0	246	0	0	0	0	0			
D002	328	229	掷斧骷髅	15	2	15	0	246	0	0	0	0	0			
D002	328	229	骷髅战士	15	2	15	0	246	0	0	0	0	0			
D002	328	229	骷髅战将	15	2	15	0	246	0	0	0	0	0			
																
;兽人古墓三层																
D003	200	200	山洞蝙蝠	200	60	60	0	246	0	0	0	0	0			
D003	200	200	洞蛆	200	60	60	0	246	0	0	0	0	0			
D003	200	200	骷髅	200	60	60	0	246	0	0	0	0	0			
D003	200	200	掷斧骷髅	200	60	60	0	246	0	0	0	0	0			
D003	200	200	骷髅战士	200	60	60	0	246	0	0	0	0	0			
D003	200	200	骷髅战将	200	60	60	0	246	0	0	0	0	0			
D003	200	200	山洞蝙蝠0	200	3	60	0	246	0	0	0	0	0			
D003	200	200	骷髅0	200	3	60	0	246	0	0	0	0	0			
D003	200	200	掷斧骷髅0	200	3	60	0	246	0	0	0	0	0			
D003	200	200	骷髅战士0	200	3	60	0	246	0	0	0	0	0			
D003	200	200	骷髅战将0	200	3	60	0	246	0	0	0	0	0			
D003	70	160	骷髅精灵	5	1	60	0	249	0	0	0	0	0			
D003	90	50	骷髅精灵	5	1	60	0	249	0	0	0	0	0			
D003	230	80	骷髅精灵	5	1	60	0	249	0	0	0	0	0			
D003	180	220	骷髅精灵	5	1	60	0	249	0	0	0	0	0			
D003	330	240	骷髅精灵	5	1	60	0	249	0	0	0	0	0			
D003	200	200	骷髅精灵	200	1	60	0	249	0	0	0	0	0			
D003	70	75	山洞蝙蝠	20	2	15	0	246	0	0	0	0	0			
D003	70	75	洞蛆	20	2	15	0	246	0	0	0	0	0			
D003	70	75	骷髅	20	2	15	0	246	0	0	0	0	0			
D003	70	75	掷斧骷髅	20	2	15	0	246	0	0	0	0	0			
D003	70	75	骷髅战士	20	2	15	0	246	0	0	0	0	0			
D003	70	75	骷髅战将	20	2	15	0	246	0	0	0	0	0			
D003	100	50	山洞蝙蝠	20	2	15	0	246	0	0	0	0	0			
D003	100	50	洞蛆	20	2	15	0	246	0	0	0	0	0			
D003	100	50	骷髅	20	2	15	0	246	0	0	0	0	0			
D003	100	50	掷斧骷髅	20	2	15	0	246	0	0	0	0	0			
D003	100	50	骷髅战士	20	2	15	0	246	0	0	0	0	0			
D003	100	50	骷髅战将	20	2	15	0	246	0	0	0	0	0			
D003	125	60	山洞蝙蝠	20	2	15	0	246	0	0	0	0	0			
D003	125	60	洞蛆	20	2	15	0	246	0	0	0	0	0			
D003	125	60	骷髅	20	2	15	0	246	0	0	0	0	0			
D003	125	60	掷斧骷髅	20	2	15	0	246	0	0	0	0	0			
D003	125	60	骷髅战士	20	2	15	0	246	0	0	0	0	0			
D003	125	60	骷髅战将	20	2	15	0	246	0	0	0	0	0			
D003	110	105	山洞蝙蝠	20	2	15	0	246	0	0	0	0	0			
D003	110	105	洞蛆	20	2	15	0	246	0	0	0	0	0			
D003	110	105	骷髅	20	2	15	0	246	0	0	0	0	0			
D003	110	105	掷斧骷髅	20	2	15	0	246	0	0	0	0	0			
D003	110	105	骷髅战士	20	2	15	0	246	0	0	0	0	0			
D003	110	105	骷髅战将	20	2	15	0	246	0	0	0	0	0			
D003	158	125	山洞蝙蝠	20	2	15	0	246	0	0	0	0	0			
D003	158	125	洞蛆	20	2	15	0	246	0	0	0	0	0			
D003	158	125	骷髅	20	2	15	0	246	0	0	0	0	0			
D003	158	125	掷斧骷髅	20	2	15	0	246	0	0	0	0	0			
D003	158	125	骷髅战士	20	2	15	0	246	0	0	0	0	0			
D003	158	125	骷髅战将	20	2	15	0	246	0	0	0	0	0			
D003	170	57	山洞蝙蝠	20	2	15	0	246	0	0	0	0	0			
D003	170	57	洞蛆	20	2	15	0	246	0	0	0	0	0			
D003	170	57	骷髅	20	2	15	0	246	0	0	0	0	0			
D003	170	57	掷斧骷髅	20	2	15	0	246	0	0	0	0	0			
D003	170	57	骷髅战士	20	2	15	0	246	0	0	0	0	0			
D003	170	57	骷髅战将	20	2	15	0	246	0	0	0	0	0			
D003	205	38	山洞蝙蝠	20	2	15	0	246	0	0	0	0	0			
D003	205	38	洞蛆	20	2	15	0	246	0	0	0	0	0			
D003	205	38	骷髅	20	2	15	0	246	0	0	0	0	0			
D003	205	38	掷斧骷髅	20	2	15	0	246	0	0	0	0	0			
D003	205	38	骷髅战士	20	2	15	0	246	0	0	0	0	0			
D003	205	38	骷髅战将	20	2	15	0	246	0	0	0	0	0			
D003	230	87	山洞蝙蝠	20	2	15	0	246	0	0	0	0	0			
D003	230	87	洞蛆	20	2	15	0	246	0	0	0	0	0			
D003	230	87	骷髅	20	2	15	0	246	0	0	0	0	0			
D003	230	87	掷斧骷髅	20	2	15	0	246	0	0	0	0	0			
D003	230	87	骷髅战士	20	2	15	0	246	0	0	0	0	0			
D003	230	87	骷髅战将	20	2	15	0	246	0	0	0	0	0			
D003	257	48	山洞蝙蝠	20	2	15	0	246	0	0	0	0	0			
D003	257	48	洞蛆	20	2	15	0	246	0	0	0	0	0			
D003	257	48	骷髅	20	2	15	0	246	0	0	0	0	0			
D003	257	48	掷斧骷髅	20	2	15	0	246	0	0	0	0	0			
D003	257	48	骷髅战士	20	2	15	0	246	0	0	0	0	0			
D003	257	48	骷髅战将	20	2	15	0	246	0	0	0	0	0			
D003	245	132	山洞蝙蝠	20	2	15	0	246	0	0	0	0	0			
D003	245	132	洞蛆	20	2	15	0	246	0	0	0	0	0			
D003	245	132	骷髅	20	2	15	0	246	0	0	0	0	0			
D003	245	132	掷斧骷髅	20	2	15	0	246	0	0	0	0	0			
D003	245	132	骷髅战士	20	2	15	0	246	0	0	0	0	0			
D003	245	132	骷髅战将	20	2	15	0	246	0	0	0	0	0			
D003	205	154	山洞蝙蝠	20	2	15	0	246	0	0	0	0	0			
D003	205	154	洞蛆	20	2	15	0	246	0	0	0	0	0			
D003	205	154	骷髅	20	2	15	0	246	0	0	0	0	0			
D003	205	154	掷斧骷髅	20	2	15	0	246	0	0	0	0	0			
D003	205	154	骷髅战士	20	2	15	0	246	0	0	0	0	0			
D003	205	154	骷髅战将	20	2	15	0	246	0	0	0	0	0			
D003	248	202	山洞蝙蝠	20	2	15	0	246	0	0	0	0	0			
D003	248	202	洞蛆	20	2	15	0	246	0	0	0	0	0			
D003	248	202	骷髅	20	2	15	0	246	0	0	0	0	0			
D003	248	202	掷斧骷髅	20	2	15	0	246	0	0	0	0	0			
D003	248	202	骷髅战士	20	2	15	0	246	0	0	0	0	0			
D003	248	202	骷髅战将	20	2	15	0	246	0	0	0	0	0			
D003	325	82	山洞蝙蝠	20	2	15	0	246	0	0	0	0	0			
D003	325	82	洞蛆	20	2	15	0	246	0	0	0	0	0			
D003	325	82	骷髅	20	2	15	0	246	0	0	0	0	0			
D003	325	82	掷斧骷髅	20	2	15	0	246	0	0	0	0	0			
D003	325	82	骷髅战士	20	2	15	0	246	0	0	0	0	0			
D003	325	82	骷髅战将	20	2	15	0	246	0	0	0	0	0			
D003	309	155	山洞蝙蝠	20	2	15	0	246	0	0	0	0	0			
D003	309	155	洞蛆	20	2	15	0	246	0	0	0	0	0			
D003	309	155	骷髅	20	2	15	0	246	0	0	0	0	0			
D003	309	155	掷斧骷髅	20	2	15	0	246	0	0	0	0	0			
D003	309	155	骷髅战士	20	2	15	0	246	0	0	0	0	0			
D003	309	155	骷髅战将	20	2	15	0	246	0	0	0	0	0			
D003	330	245	山洞蝙蝠	20	2	15	0	246	0	0	0	0	0			
D003	330	245	洞蛆	20	2	15	0	246	0	0	0	0	0			
D003	330	245	骷髅	20	2	15	0	246	0	0	0	0	0			
D003	330	245	掷斧骷髅	20	2	15	0	246	0	0	0	0	0			
D003	330	245	骷髅战士	20	2	15	0	246	0	0	0	0	0			
D003	330	245	骷髅战将	20	2	15	0	246	0	0	0	0	0			
D003	303	215	山洞蝙蝠	20	2	15	0	246	0	0	0	0	0			
D003	303	215	洞蛆	20	2	15	0	246	0	0	0	0	0			
D003	303	215	骷髅	20	2	15	0	246	0	0	0	0	0			
D003	303	215	掷斧骷髅	20	2	15	0	246	0	0	0	0	0			
D003	303	215	骷髅战士	20	2	15	0	246	0	0	0	0	0			
D003	303	215	骷髅战将	20	2	15	0	246	0	0	0	0	0			
D003	306	309	山洞蝙蝠	20	2	15	0	246	0	0	0	0	0			
D003	306	309	洞蛆	20	2	15	0	246	0	0	0	0	0			
D003	306	309	骷髅	20	2	15	0	246	0	0	0	0	0			
D003	306	309	掷斧骷髅	20	2	15	0	246	0	0	0	0	0			
D003	306	309	骷髅战士	20	2	15	0	246	0	0	0	0	0			
D003	306	309	骷髅战将	20	2	15	0	246	0	0	0	0	0			
D003	243	276	山洞蝙蝠	20	2	15	0	246	0	0	0	0	0			
